 Timestamp,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
11/07/2017 02:40:29,10.42.0.42-54.230.49.181-42258-443-6,10.42.0.42,42258,54.230.49.181,443,6,155136,8,8,1052,3278,517,0,131.5,228.6007124,1448,0,409.75,645.0474512,27910.99422,103.1353135,10342.4,12510.56728,31686,4,155136,22162.28571,18517.36325,42830,45,118106,16872.28571,28862.21077,75233,4,0,0,0,0,264,264,51.56765677,51.56765677,0,1448,254.7058824,478.0842976,228564.5956,0,0,0,1,0,0,0,0,1,270.625,131.5,409.75,264,0,0,0,0,0,0,8,1052,8,3278,65535,122,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:29,10.42.0.42-54.230.49.181-42261-443-6,10.42.0.42,42261,54.230.49.181,443,6,189040,8,7,1046,2306,517,0,130.75,227.2850633,1448,0,329.4285714,549.0533845,17731.697,79.34828608,13502.85714,14625.72974,41149,10,189040,27005.71429,16614.41075,41943,1482,112068,18678,28572.30453,69469,10,0,0,0,0,264,232,42.31908591,37.02920017,0,1448,209.5,397.0348431,157636.6667,0,0,0,1,0,0,0,0,0,223.4666667,130.75,329.4285714,264,0,0,0,0,0,0,8,1046,7,2306,65535,122,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:29,10.42.0.42-54.230.49.181-42260-443-6,10.42.0.42,42260,54.230.49.181,443,6,192283,9,13,1057,13045,517,0,117.4444444,219.3377026,1448,0,1003.461538,671.4931888,73339.81683,114.4146908,9156.333333,12653.90966,35575,3,192283,24035.375,18389.78386,47682,452,122280,10190,21782.63577,70286,3,0,0,0,0,296,424,46.80600989,67.60868095,0,1448,613.1304348,686.3486594,471074.4822,0,0,0,1,0,0,0,0,1,641,117.4444444,1003.461538,296,0,0,0,0,0,0,9,1057,13,13045,65535,122,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:29,10.42.0.42-54.230.49.181-42257-443-6,10.42.0.42,42257,54.230.49.181,443,6,1194848,17,20,2018,18580,517,0,118.7058824,214.0162858,1448,0,929,645.5074707,17239.01283,30.9662819,33190.22222,110626.6347,632595,3,1194848,74678,160109.0184,632595,6,1157517,60921.94737,170745.4615,714341,3,0,0,0,0,552,648,14.22775114,16.73853076,0,1448,542.0526316,636.3946994,404998.2134,0,0,0,1,0,0,0,0,1,556.7027027,118.7058824,929,552,0,0,0,0,0,0,17,2018,20,18580,65535,130,5,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:30,10.42.0.42-23.199.206.116-42662-443-6,10.42.0.42,42662,23.199.206.116,443,6,20096330,5,6,568,183,517,0,113.6,226.5861867,152,0,30.5,60.80049342,37.37000736,0.547363623,2009633,6291931.821,1.99E+07,28,96362,24090.5,26316.06648,47535,339,2.01E+07,4010499.2,8891856.45,1.99E+07,28,0,0,0,0,168,200,0.248801647,0.298561976,0,517,62.58333333,149.8347322,22450.44697,0,0,0,1,0,0,0,0,1,68.27272727,113.6,30.5,168,0,0,0,0,0,0,5,568,6,183,65535,939,2,32,179699,0,179699,179699,1.99E+07,0,1.99E+07,1.99E+07,1
11/07/2017 02:40:30,10.42.0.42-54.230.49.186-52476-443-6,10.42.0.42,52476,54.230.49.186,443,6,30068691,5,6,568,187,517,0,113.6,226.5861867,156,0,31.16666667,62.40005342,25.10917419,0.365829028,3006869.1,9455983.422,2.99E+07,64,86336,21584,16375.50551,36263,1623,3.00E+07,6007474.2,1.34E+07,2.99E+07,64,0,0,0,0,168,200,0.166285922,0.199543106,0,517,62.91666667,150.0560249,22516.81061,0,0,0,1,0,0,0,0,1,68.63636364,113.6,31.16666667,168,0,0,0,0,0,0,5,568,6,187,65535,118,2,32,149620,0,149620,149620,2.99E+07,0,2.99E+07,2.99E+07,1
11/07/2017 02:40:30,10.42.0.42-72.21.206.135-46047-443-6,10.42.0.42,46047,72.21.206.135,443,6,31332833,14,12,6112,1792,1302,0,436.5714286,574.8892488,321,0,149.3333333,157.5080566,252.2593472,0.829800484,1253313.32,5988425.587,3.00E+07,62,1339624,103048,137096.5422,528195,297,3.13E+07,2843825.091,9008860.951,3.00E+07,62,0,0,0,0,300,248,0.446815645,0.382984839,0,1302,292.7407407,446.8467809,199672.0456,0,0,0,1,0,0,0,0,0,304,436.5714286,149.3333333,300,0,0,0,0,0,0,14,6112,12,1792,65535,480,7,20,1339624,0,1339624,1339624,3.00E+07,0,3.00E+07,3.00E+07,1
11/07/2017 02:40:30,10.42.0.42-72.21.206.135-46048-443-6,10.42.0.42,46048,72.21.206.135,443,6,60104228,5,7,288,187,237,0,57.6,102.6903111,156,0,26.71428571,58.16847453,7.902938209,0.199653176,5464020.727,1.81E+07,5.99E+07,29,120351,30087.75,27545.89476,54899,3716,6.01E+07,1.00E+07,2.44E+07,5.99E+07,29,0,0,0,0,120,148,0.083188823,0.116464353,0,237,36.53846154,74.56050718,5559.269231,0,0,0,1,0,0,0,0,1,39.58333333,57.6,26.71428571,120,0,0,0,0,0,0,5,288,7,187,65535,300,2,20,207670,0,207670,207670,5.99E+07,0,5.99E+07,5.99E+07,1
11/07/2017 02:40:30,10.42.0.42-72.21.206.140-44132-443-6,10.42.0.42,44132,72.21.206.140,443,6,66537916,13,12,1746,6205,482,0,134.3076923,201.8458094,1460,0,517.0833333,602.7680782,119.4957774,0.375725624,2772413.167,1.32E+07,6.50E+07,3,1573992,131166,293924.2864,1059183,1362,6.65E+07,6044322.364,1.96E+07,6.50E+07,3,0,0,0,0,280,248,0.195377324,0.180348299,0,1460,305.8076923,468.9157723,219882.0015,0,0,0,1,0,0,0,0,0,318.04,134.3076923,517.0833333,280,0,0,0,0,0,0,13,1746,12,6205,65535,488,5,20,1573992,0,1573992,1573992,6.50E+07,0,6.50E+07,6.50E+07,1
11/07/2017 02:40:30,10.42.0.42-72.21.206.140-44131-443-6,10.42.0.42,44131,72.21.206.140,443,6,67021984,25,22,5905,11019,906,0,236.2,284.4194379,1460,0,500.8636364,532.5442343,252.5141601,0.70126244,1456999.652,9570811.541,6.50E+07,3,2065655,86068.95833,92951.72045,473331,80,6.70E+07,3189109.857,1.42E+07,6.50E+07,3,0,0,0,0,520,448,0.373011936,0.328250504,0,1460,352.5833333,433.7808464,188165.8227,0,0,0,1,0,0,0,0,0,360.0851064,236.2,500.8636364,520,0,0,0,0,0,0,25,5905,22,11019,65535,704,12,20,2065655,0,2065655,2065655,6.50E+07,0,6.50E+07,6.50E+07,1
11/07/2017 02:40:30,10.42.0.42-54.230.49.186-52475-443-6,10.42.0.42,52475,54.230.49.186,443,6,202568,10,19,1528,18259,960,0,152.8,326.2602233,1448,0,961,667.1329203,97680.7788,143.1618025,7234.571429,15232.97173,68019,1,202568,22507.55556,24637.28025,71753,16,161258,8958.777778,20694.05176,77412,1,0,0,0,0,328,616,49.36613878,93.79566368,0,1448,659.5666667,687.2919715,472370.254,0,0,0,1,0,0,0,0,1,682.3103448,152.8,961,328,0,0,0,0,0,0,10,1528,19,18259,65535,125,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:30,10.42.0.1-10.42.0.42-53-5750-17,10.42.0.42,5750,10.42.0.1,53,17,41782,1,1,39,55,39,39,39,0,55,55,55,0,2249.772629,47.86750275,41782,0,41782,41782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,23.93375138,23.93375138,39,55,44.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,66.5,39,55,20,0,0,0,0,0,0,1,39,1,55,-1,-1,0,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.42-63.251.88.56-57762-443-6,10.42.0.42,57762,63.251.88.56,443,6,236740,9,11,901,4993,384,0,100.1111111,157.3137347,1448,0,453.9090909,655.1951548,24896.51094,84.48086508,12460,14375.53427,46505,14,207443,25930.375,18192.04723,46505,1250,208128,20812.8,30039.61697,88856,14,0,0,0,0,296,360,38.01638929,46.4644758,0,1448,280.6666667,509.5638658,259655.3333,0,0,0,1,0,0,0,0,1,294.7,100.1111111,453.9090909,296,0,0,0,0,0,0,9,901,11,4993,65535,5281,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.42-35.185.125.158-49018-443-6,10.42.0.42,49018,35.185.125.158,443,6,10401361,12,12,1329,7572,551,0,110.75,194.2585554,1408,0,631,626.4292748,855.7533961,2.30739035,452233.087,2072900.272,9960675,3,440659,40059.90909,37618.28269,95959,6,1.03E+07,940589.1818,3005124.41,1.00E+07,3,0,0,0,0,392,392,1.153695175,1.153695175,0,1408,356.04,519.922148,270319.04,0,0,0,1,0,0,0,0,1,370.875,110.75,631,392,0,0,0,0,0,0,12,1329,12,7572,65535,246,4,32,440659,0,440659,440659,9960675,0,9960675,9960675,1
11/07/2017 02:40:31,10.42.0.42-68.67.178.252-37476-443-6,10.42.0.42,37476,68.67.178.252,443,6,10347358,10,11,1237,6915,492,0,123.7,188.7043837,1448,0,628.6363636,641.5190212,787.8339572,2.02950357,517367.9,2231327.507,9996927,3,350408,38934.22222,17767.68103,71427,8455,1.03E+07,1031494.6,3151330.998,9999533,3,0,0,0,0,328,360,0.966430271,1.063073299,0,1448,370.5454545,530.7363014,281681.0216,0,0,0,1,0,0,0,0,1,388.1904762,123.7,628.6363636,328,0,0,0,0,0,0,10,1237,11,6915,65535,59,4,32,350408,0,350408,350408,9996927,0,9996927,9996927,1
11/07/2017 02:40:31,152.163.56.2-10.42.0.42-443-46528-6,10.42.0.42,46528,152.163.56.2,443,6,12776895,12,11,1516,4385,501,0,126.3333333,199.5496445,1460,0,398.6363636,562.6494953,461.8492991,1.800124365,580767.9545,2664369.569,1.25E+07,9,267331,24302.81818,24510.44026,70318,90,1.27E+07,1274803.8,3959210.781,1.25E+07,9,0,0,0,0,260,232,0.939195321,0.860929044,0,1460,245.875,421.8179406,177930.375,0,0,0,1,0,0,0,0,0,256.5652174,126.3333333,398.6363636,260,0,0,0,0,0,0,12,1516,11,4385,65535,5120,4,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,173.241.242.143-10.42.0.42-443-42660-6,10.42.0.42,42660,173.241.242.143,443,6,30287949,11,9,1340,4373,538,0,121.8181818,201.8820538,1460,0,485.8888889,588.6920767,188.6228744,0.660328634,1594102.579,6869155.063,3.00E+07,6,327842,32784.2,27626.19825,77783,357,3.03E+07,3781422.375,1.06E+07,3.00E+07,6,0,0,0,0,240,192,0.363180749,0.297147885,0,1460,272.047619,442.3715041,195692.5476,0,0,0,1,0,0,0,0,0,285.65,121.8181818,485.8888889,240,0,0,0,0,0,0,11,1340,9,4373,65535,64,4,20,327842,0,327842,327842,3.00E+07,0,3.00E+07,3.00E+07,1
11/07/2017 02:40:31,10.42.0.42-50.19.107.76-40231-443-6,10.42.0.42,40231,50.19.107.76,443,6,63457057,14,10,735,5668,403,0,52.5,118.3649831,1448,0,566.8,648.00631,100.902883,0.378208526,2759002.478,1.27E+07,6.09E+07,12,6.35E+07,4881312.077,1.69E+07,6.11E+07,78,6.14E+07,6823388.778,2.03E+07,6.09E+07,12,0,0,0,0,468,328,0.22062164,0.157586886,0,1448,256.12,481.8634246,232192.36,0,0,0,1,0,0,0,0,0,266.7916667,52.5,566.8,468,0,0,0,0,0,0,14,735,10,5668,65535,66,3,32,294877,0,294877,294877,6.09E+07,0,6.09E+07,6.09E+07,1
11/07/2017 02:40:31,10.42.0.42-72.21.206.141-35824-443-6,10.42.0.42,35824,72.21.206.141,443,6,65575771,9,11,921,5332,576,0,102.3333333,194.0888972,1460,0,484.7272727,653.871408,95.35534092,0.304990695,3451356.368,1.49E+07,6.50E+07,3,6.53E+07,8160521.5,2.30E+07,6.50E+07,3571,6.55E+07,6552493.4,2.05E+07,6.50E+07,3,0,0,0,0,200,228,0.137245813,0.167744882,0,1460,297.7619048,519.3145391,269687.5905,0,0,0,1,0,0,0,0,1,312.65,102.3333333,484.7272727,200,0,0,0,0,0,0,9,921,11,5332,65535,456,3,20,324857,0,324857,324857,6.50E+07,0,6.50E+07,6.50E+07,1
11/07/2017 02:40:31,8.43.72.47-10.42.0.42-443-57208-6,10.42.0.42,57208,8.43.72.47,443,6,73025289,9,7,915,3209,385,0,101.6666667,158.6143121,1400,0,458.4285714,619.5745468,56.47358684,0.21910218,4868352.6,1.88E+07,7.28E+07,59,223090,27886.25,26860.60099,80649,59,7.30E+07,1.22E+07,2.97E+07,7.28E+07,87,0,0,0,0,200,148,0.123244976,0.095857204,0,1400,242.5882353,437.9063911,191762.0074,0,0,0,1,0,0,0,0,0,257.75,101.6666667,458.4285714,200,0,0,0,0,0,0,9,915,7,3209,65535,14472,3,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.42-54.230.49.181-42270-443-6,10.42.0.42,42270,54.230.49.181,443,6,487924,19,22,1635,24949,551,0,86.05263158,197.0689314,1448,0,1134.045455,581.0357318,54483.89503,84.02948,12198.1,39307.46979,244548,3,487924,27106.88889,56704.16904,244548,6,443521,21120.04762,72760.0835,331127,3,0,0,0,0,616,712,38.94049073,45.08898927,0,1448,632.952381,687.8083593,473080.3391,0,0,0,1,0,0,0,0,1,648.3902439,86.05263158,1134.045455,616,0,0,0,0,0,0,19,1635,22,24949,65535,126,4,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,172.217.6.194-10.42.0.42-443-39454-6,10.42.0.42,39454,172.217.6.194,443,6,265707,14,14,967,5386,322,0,69.07142857,106.174359,1418,0,384.7142857,543.4862433,23909.79538,105.3792335,9841,13263.35773,38555,5,228540,17580,19205.88279,56057,5,228603,17584.84615,22930.61656,56182,6,0,0,0,0,456,456,52.68961676,52.68961676,0,1418,219.0689655,411.1643685,169056.1379,0,0,0,1,0,0,0,0,1,226.8928571,69.07142857,384.7142857,456,0,0,0,0,0,0,14,967,14,5386,65535,357,8,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,172.217.10.99-10.42.0.42-443-44985-6,10.42.0.42,44985,172.217.10.99,443,6,216706,11,10,439,4204,197,0,39.90909091,59.07529864,1418,0,420.4,606.7044311,21425.34125,96.90548485,10835.3,14271.60577,37512,5,216706,21670.6,24522.23344,68844,70,147418,16379.77778,21308.50937,46508,5,0,0,0,0,360,328,50.76001587,46.14546898,0,1418,211.0454545,444.6887062,197748.0455,0,0,0,1,0,0,0,0,0,221.0952381,39.90909091,420.4,360,0,0,0,0,0,0,11,439,10,4204,65535,340,6,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,151.101.20.166-10.42.0.42-443-53699-6,10.42.0.42,53699,151.101.20.166,443,6,168704,8,6,808,4643,477,0,101,170.6382975,1448,0,773.8333333,596.5877695,32311.02997,82.98558422,12977.23077,13278.92767,40858,12,168704,24100.57143,23093.21747,65699,436,104300,20860,19342.52098,38226,12,0,0,0,0,264,200,47.42033384,35.56525038,0,1448,363.4,512.4889964,262644.9714,0,0,0,1,0,0,0,0,0,389.3571429,101,773.8333333,264,0,0,0,0,0,0,8,808,6,4643,65535,61,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.42-23.194.108.108-49871-443-6,10.42.0.42,49871,23.194.108.108,443,6,268523,8,8,1317,6261,516,0,164.625,215.3514984,1448,0,782.625,623.2328016,28221.04624,59.58521244,17901.53333,13439.10478,33581,19,268523,38360.42857,22936.45638,67129,9553,210978,30139.71429,29075.40224,64853,19,0,0,0,0,264,264,29.79260622,29.79260622,0,1448,445.7647059,546.7168519,298899.3162,0,0,0,1,0,0,0,0,1,473.625,164.625,782.625,264,0,0,0,0,0,0,8,1317,8,6261,65535,1006,4,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,192.35.249.127-10.42.0.42-443-58921-6,10.42.0.42,58921,192.35.249.127,443,6,34120608,10,11,1751,4511,709,0,175.1,257.0116513,1448,0,410.0909091,587.3614653,183.5254518,0.615463828,1706030.4,7560658.946,3.38E+07,11,292960,32551.11111,24905.99888,70359,3770,3.41E+07,3409089.7,1.07E+07,3.39E+07,11,0,0,0,0,328,348,0.293078013,0.322385814,0,1448,284.6363636,458.7019517,210407.4805,0,0,0,1,0,0,0,0,1,298.1904762,175.1,410.0909091,328,0,0,0,0,0,0,10,1751,11,4511,65535,6131,4,32,292960,0,292960,292960,3.38E+07,0,3.38E+07,3.38E+07,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-22353-17,10.42.0.42,22353,10.42.0.1,53,17,791,1,1,45,86,45,45,45,0,86,86,86,0,165613.1479,2528.445006,791,0,791,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,1264.222503,1264.222503,45,86,58.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,88,45,86,32,0,0,0,0,0,0,1,45,1,86,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-13278-17,10.42.0.42,13278,10.42.0.1,53,17,61143,1,1,45,153,45,45,45,0,153,153,153,0,3238.310191,32.71020395,61143,0,61143,61143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,16.35510197,16.35510197,45,153,81,62.35382907,3888,0,0,0,0,0,0,0,0,1,121.5,45,153,40,0,0,0,0,0,0,1,45,1,153,-1,-1,0,40,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-24403-17,10.42.0.42,24403,10.42.0.1,53,17,54414,1,1,28,238,28,28,28,0,238,238,238,0,4888.447826,36.75524681,54414,0,54414,54414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,18.37762341,18.37762341,28,238,98,121.2435565,14700,0,0,0,0,0,0,0,0,1,147,28,238,32,0,0,0,0,0,0,1,28,1,238,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-53061-17,10.42.0.42,53061,10.42.0.1,53,17,31469,1,1,37,53,37,37,37,0,53,53,53,0,2859.957418,63.5546093,31469,0,31469,31469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.77730465,31.77730465,37,53,42.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,63.5,37,53,32,0,0,0,0,0,0,1,37,1,53,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-4434-17,10.42.0.42,4434,10.42.0.1,53,17,1191,1,1,30,207,30,30,30,0,207,207,207,0,198992.4433,1679.261125,1191,0,1191,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,839.6305626,839.6305626,30,207,89,102.1909976,10443,0,0,0,0,0,0,0,0,1,133.5,30,207,32,0,0,0,0,0,0,1,30,1,207,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-28032-17,10.42.0.42,28032,10.42.0.1,53,17,31101,1,1,29,61,29,29,29,0,61,61,61,0,2893.797627,64.30661394,31101,0,31101,31101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.15330697,32.15330697,29,61,39.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,59.5,29,61,32,0,0,0,0,0,0,1,29,1,61,-1,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-31353-17,10.42.0.42,31353,10.42.0.1,53,17,1372,1,1,38,77,38,38,38,0,77,77,77,0,83819.24198,1457.725948,1372,0,1372,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,728.8629738,728.8629738,38,77,51,22.5166605,507,0,0,0,0,0,0,0,0,1,76.5,38,77,40,0,0,0,0,0,0,1,38,1,77,-1,-1,0,40,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.42-54.230.49.181-42271-443-6,10.42.0.42,42271,54.230.49.181,443,6,1745872,56,76,2594,100416,554,0,46.32142857,146.6940052,1448,0,1321.263158,388.3005148,59002.03451,75.60691735,13327.26718,97036.85489,1085322,3,1745872,31743.12727,148857.4775,1085322,5,1709422,22792.29333,136234.6725,1137807,3,0,0,0,0,1560,2440,32.0756619,43.53125544,0,1448,774.5112782,704.453158,496254.2518,0,0,0,1,0,0,0,0,1,780.3787879,46.32142857,1321.263158,1560,0,0,0,0,0,0,56,2594,76,100416,65535,135,6,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-32820-17,10.42.0.42,32820,10.42.0.1,53,17,24935,1,1,34,50,34,34,34,0,50,50,50,0,3368.758773,80.20854221,24935,0,24935,24935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,40.1042711,40.1042711,34,50,39.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,59,34,50,20,0,0,0,0,0,0,1,34,1,50,-1,-1,0,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,172.217.10.130-10.42.0.42-443-34600-17,10.42.0.42,34600,172.217.10.130,443,17,230069,8,9,3254,5309,1350,38,406.75,592.4109939,1350,30,589.8888889,666.2258334,37219.269,73.89087622,14379.3125,18062.65345,56495,36,167918,23988.28571,23589.91407,51424,296,191402,23925.25,23367.98369,56495,36,0,0,0,0,236,228,34.77217704,39.11869917,30,1350,550.7222222,633.6628168,401528.5654,0,0,0,0,0,0,0,0,1,583.1176471,406.75,589.8888889,236,0,0,0,0,0,0,8,3254,9,5309,-1,-1,7,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.42-54.230.49.181-42269-443-6,10.42.0.42,42269,54.230.49.181,443,6,1717982,107,126,3822,169664,1448,0,35.71962617,168.6869264,1448,0,1346.539683,352.3425072,100982.4317,135.6242382,7405.094828,58737.87536,845238,2,1717982,16207.37736,86668.14575,845238,4,1678511,13428.088,86787.93861,908829,3,0,0,0,0,2736,4040,62.28237548,73.34186272,0,1448,741.3931624,713.1773486,508621.9306,0,0,0,1,0,0,0,0,1,744.5751073,35.71962617,1346.539683,2736,0,0,0,0,0,0,107,3822,126,169664,65535,146,8,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-32730-17,10.42.0.42,32730,10.42.0.1,53,17,31536,1,1,33,193,33,33,33,0,193,193,193,0,7166.412988,63.41958397,31536,0,31536,31536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,31.70979198,31.70979198,33,193,86.33333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,129.5,33,193,40,0,0,0,0,0,0,1,33,1,193,-1,-1,0,40,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.1-10.42.0.42-53-34764-17,10.42.0.42,34764,10.42.0.1,53,17,31393,1,1,42,141,42,42,42,0,141,141,141,0,5829.325009,63.70847004,31393,0,31393,31393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,31.85423502,31.85423502,42,141,75,57.15767665,3267,0,0,0,0,0,0,0,0,1,112.5,42,141,40,0,0,0,0,0,0,1,42,1,141,-1,-1,0,40,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:31,10.42.0.42-54.239.29.0-46524-443-6,10.42.0.42,46524,54.239.29.0,443,6,65100042,10,11,1827,5538,997,0,182.7,327.6092015,1460,0,503.4545455,651.0003631,113.1335676,0.322580437,3255002.1,1.45E+07,6.49E+07,20,221639,24626.55556,25204.46396,57568,185,6.50E+07,6504943.6,2.05E+07,6.49E+07,20,0,0,0,0,220,228,0.153609732,0.168970705,0,1460,334.7727273,528.2625548,279061.3268,0,0,0,1,0,0,0,0,1,350.7142857,182.7,503.4545455,220,0,0,0,0,0,0,10,1827,11,5538,65535,9300,4,20,221639,0,221639,221639,6.49E+07,0,6.49E+07,6.49E+07,1
11/07/2017 02:40:32,10.42.0.42-23.194.121.47-34460-443-6,10.42.0.42,34460,23.194.121.47,443,6,259760,7,11,831,5771,498,0,118.7142857,186.2245189,1448,0,524.6363636,612.6124832,25415.7684,69.2947336,15280,18466.90096,67124,5,167548,27924.66667,21457.77721,63884,3490,231651,23165.1,35744.37537,106163,5,0,0,0,0,232,360,26.94795196,42.34678164,0,1448,347.4736842,516.0385826,266295.8187,0,0,0,1,0,0,0,0,1,366.7777778,118.7142857,524.6363636,232,0,0,0,0,0,0,7,831,11,5771,65535,972,3,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:32,10.42.0.42-23.194.121.47-34460-443-6,10.42.0.42,34460,23.194.121.47,443,6,27613,2,0,0,0,0,0,0,0,0,0,0,0,0,72.4296527,27613,0,27613,27613,27613,27613,0,27613,27613,0,0,0,0,0,0,0,0,0,64,0,72.4296527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1641,-1,0,32,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:32,162.208.22.39-10.42.0.42-443-48369-6,10.42.0.42,48369,162.208.22.39,443,6,5334848,9,10,1201,5107,486,0,133.4444444,187.6320276,1460,0,510.7,570.3122049,1182.414194,3.561488537,296380.4444,1165437.194,4965633,11,368913,46114.125,24400.91116,77209,1488,5293256,588139.5556,1655104.356,5000679,11,0,0,0,0,200,204,1.687020886,1.874467651,0,1460,315.4,458.1322953,209885.2,0,0,0,1,0,0,0,0,1,332,133.4444444,510.7,200,0,0,0,0,0,0,9,1201,10,5107,65535,32160,4,20,0,0,0,0,0,0,0,0,1
11/07/2017 02:40:32,10.42.0.42-34.205.88.17-43693-443-6,10.42.0.42,43693,34.205.88.17,443,6,6780203,11,8,784,3477,450,0,71.27272727,143.4441291,1448,0,434.625,640.9189691,628.4472604,2.802275979,376677.9444,1371584.29,5856726,12,6780203,678020.3,1862199.544,5964836,45,6167326,881046.5714,2197262.741,5862411,12,0,0,0,0,360,264,1.622370304,1.179905675,0,1448,213.05,443.6964912,196866.5763,0,0,0,1,0,0,0,0,0,224.2631579,71.27272727,434.625,360,0,0,0,0,0,0,11,784,8,3477,65535,114,3,32,361864,0,361864,361864,5856726,0,5856726,5856726,1
